window_end,pvalue,beta,is_cointegrated
2024-08-07,0.4858174387986376,0.7619250617367855,False
2024-08-14,0.3638532915145082,0.7672671023207775,False
2024-08-21,0.48253099088016904,0.7743506753567742,False
2024-08-28,0.7332231479684966,0.7822945893007014,False
2024-09-04,0.8762914053817585,0.7908029020846317,False
2024-09-11,0.6291238505880772,0.7981614269911094,False
2024-09-18,0.29215105275840597,0.8021681734074069,False
2024-09-25,0.18900916897214848,0.8059770940829969,False
2024-10-02,0.18191461224785382,0.8110329374372219,False
2024-10-09,0.14408000949626448,0.8153020249775138,False
2024-10-16,0.1968858208944717,0.8176116324835355,False
2024-10-23,0.2353310497751933,0.8146821044910257,False
2024-10-30,0.4675488764179845,0.8046212599977094,False
2024-11-06,0.35727969175197005,0.7978417492764016,False
2024-11-13,0.38075960062240766,0.7933578731147346,False
2024-11-20,0.37462970205949514,0.7894862954861275,False
2024-11-27,0.44447926928564074,0.7859179361809369,False
2024-12-04,0.6363263310813672,0.782254599285559,False
2024-12-11,0.7832346465584458,0.7758087974037675,False
2024-12-18,0.6899613796761788,0.7729646810541078,False
2024-12-25,0.65468490512238,0.77289769709649,False
2025-01-01,0.7144543860413526,0.7722950605436679,False
2025-01-08,0.719653408773158,0.7692589720473588,False
2025-01-15,0.675096636769376,0.7668723579732754,False
2025-01-22,0.6676624247958467,0.7650786139935886,False
2025-01-29,0.6662132056312269,0.7621912455486554,False
2025-02-05,0.6902084613878328,0.7590000974648078,False
2025-02-12,0.6602235884938366,0.7569753724955632,False
2025-02-19,0.686981140478069,0.7557395842083189,False
2025-02-26,0.6630452113985386,0.7563013330504686,False
2025-03-05,0.6666281438905485,0.7567403040546226,False
2025-03-12,0.7152252004749888,0.7535614742756822,False
2025-03-19,0.6974854942792384,0.7483962342189983,False
2025-03-26,0.6628773109072438,0.7484705232868258,False
2025-04-02,0.6839726948474295,0.7500633008930011,False
2025-04-09,0.6669592573118787,0.7527295506030645,False
2025-04-16,0.6149328982245266,0.7613239525803652,False
2025-04-23,0.6147456908884676,0.7636804180361552,False
2025-04-30,0.6259189245197951,0.7658423737380146,False
2025-05-07,0.6877528464283255,0.7642494698650235,False
2025-05-14,0.5793351498756978,0.7575719213781115,False
2025-05-21,0.7012758050760493,0.7507606688280768,False
2025-05-28,0.7001378304215167,0.7432401616319826,False
2025-06-04,0.7632014058946845,0.7336798203067877,False
2025-06-11,0.871341419658398,0.7148207109434478,False
2025-06-18,0.6304887451705229,0.7078460478724686,False
2025-06-25,0.5992895244331906,0.7059684587640973,False
2025-07-02,0.6215530308557311,0.7036818490161388,False
2025-07-09,0.6427288465887768,0.7018341475485586,False
2025-07-16,0.590307397517734,0.6996628829160807,False
2025-07-23,0.5085698868706882,0.7012713579219461,False
2025-07-30,0.579209054372178,0.708049587908491,False
2025-08-06,0.7801190203803929,0.717593700458144,False
2025-08-13,0.5345537687839861,0.7276577116878774,False
2025-08-20,0.31732741545522075,0.7356810375829405,False
2025-08-27,0.2926685408315767,0.7466426934052266,False
2025-09-03,0.3352498490781317,0.7532187639348317,False
2025-09-10,0.31233841684742936,0.7566301857835123,False
2025-09-17,0.27842208895454895,0.7582625143394658,False
2025-09-24,0.21272188754712612,0.7629067781864538,False
2025-10-01,0.21055233157707892,0.7636151174920618,False
2025-10-08,0.3503839122408374,0.7613691288379889,False
2025-10-15,0.6215651274252649,0.7555235142614164,False
2025-10-22,0.2857020519036618,0.7526716474712454,False
2025-10-29,0.2923793772995556,0.7514687310073569,False
2025-11-05,0.35078601652859387,0.7513537059790929,False
2025-11-12,0.3639471146211326,0.7531845355311102,False
2025-11-19,0.3277277981160919,0.7550126338398067,False
2025-11-26,0.23538287211228376,0.7554818169995026,False
2025-12-03,0.25902201608911973,0.7531982661118265,False
2025-12-10,0.39989168366370614,0.7492926039144364,False
2025-12-17,0.40878423272272474,0.7443911724324588,False
2025-12-24,0.5076998759309715,0.7379187746729212,False
2025-12-31,0.5208140182143219,0.7322015414148619,False
2026-01-07,0.4240470143764806,0.7280762223681765,False
2026-01-14,0.346536996213662,0.7260040935853067,False
2026-01-21,0.4118277525579529,0.7240313201297721,False
2026-01-28,0.3975415715770217,0.7183877112501622,False
2026-02-04,0.3129618602390163,0.7176169795075493,False
2026-02-11,0.3083317133501459,0.7167948486315572,False
2026-02-18,0.30077133065338146,0.7176917320526255,False
2026-02-25,0.2216553892784856,0.7167078145502315,False
2026-03-04,0.3019092349937308,0.7137364233895097,False
2026-03-11,0.25851974565920377,0.7118282929020749,False
2026-03-18,0.23693664123005304,0.7109619816750663,False
2026-03-25,0.226258905486448,0.7107373217413292,False
2026-04-01,0.22152878367971318,0.7116003529536987,False
2026-04-08,0.21905805530468242,0.713043507058795,False
2026-04-15,0.12532200806558824,0.7139931565859519,False
2026-04-22,0.1443454464068118,0.7136469646205164,False
2026-04-29,0.10041709447742564,0.7130629830004782,False
2026-05-06,0.1765359356315963,0.7116604880664859,False
2026-05-13,0.196578024572152,0.7099160887697488,False
2026-05-20,0.1364980948105235,0.7083102259139131,False
2026-05-27,0.030680245656313547,0.7058785006595152,True
2026-06-03,0.056509655929046936,0.7031193265074459,False
2026-06-10,0.034790853043175876,0.7012638983234123,True
2026-06-17,0.0005102886128364687,0.6990670045401136,True
2026-06-24,0.0003329904213046014,0.6964451511714516,True
2026-07-01,0.0005633732311194599,0.6927471270699023,True
2026-07-08,0.0019838298556186886,0.6887606819973107,True
2026-07-15,0.001729054201372217,0.6867778899547118,True
2026-07-22,0.0026079053892791343,0.6865375265697249,True
2026-07-29,0.0018516332389027273,0.6878023572674375,True
2026-08-05,0.001714605360353321,0.6873990091738384,True
2026-08-12,0.0013618814834092518,0.6871503870412312,True
2026-08-19,0.002339549790986998,0.6882877400872829,True
2026-08-26,0.005195015652937304,0.692336086474626,True
2026-09-02,0.0024069962835405355,0.694563593583607,True
2026-09-09,0.0538188643395201,0.6982726748710861,False
